75,0.1,1NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,156.24393333333333,3.826760578986996,0.8213857142857144,0.8213857142857144,0.8183571972836742,0.8183571972836742,0.4828559091510294,775.6632020950317,161.56016731262207
75,0.1,2NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,312.48786666666666,7.653521157973992,0.8164571428571428,0.8164571428571428,0.8138059119243574,0.8138059119243574,0.4976392171154284,797.5199533462525,198.73497605323792
75,0.1,4NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,624.9757333333333,15.307042315947983,0.8157571428571428,0.8157571428571428,0.8134184844631933,0.8134184844631932,0.49274472843294276,867.8000202655792,201.78598523139954
75,0.1,8NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,1249.9514666666666,30.614084631895967,0.7922571428571429,0.7922571428571429,0.7882859132771036,0.7882859132771036,0.547197971986309,927.269334936142,196.09002423286438
75,0.1,16NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,2499.9029333333333,61.22816926379193,0.7590857142857144,0.7590857142857144,0.7541107853592818,0.7541107853592818,0.6275227514848318,1071.046124792099,203.3193781375885
75,0.1,1NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,156.24393333333333,3.826760578986996,0.8193428571428572,0.8193428571428572,0.8174783244836148,0.8174783244836146,0.4915753853239425,783.0548057079316,168.5142204761505
75,0.1,2NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,312.48786666666666,7.653521157973992,0.8065428571428571,0.8065428571428571,0.8043515573566008,0.8043515573566008,0.5208632941659727,853.4423069477082,207.01482915878296
75,0.1,4NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,624.9757333333333,15.307042315947983,0.8006142857142857,0.8006142857142857,0.7966483856093964,0.7966483856093964,0.5312235140773259,852.4226500988007,209.80637049674988
75,0.1,8NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,1249.9514666666666,30.614084631895967,0.7873428571428571,0.7873428571428571,0.7844654831845402,0.7844654831845401,0.5615129575609616,915.7196876049042,209.71047377586365
75,0.1,16NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,78.12196666666667,1.913380289493498,2499.9029333333333,61.22816926379193,0.757,0.757,0.7534058832508397,0.7534058832508397,0.6363948541144803,1096.8770349502563,205.05802702903748
